Id,Target
561,0.076744
562,0.391281
563,0.061077
564,0.046891
565,0.365121
566,0.067307
567,0.134362
568,0.135902
569,0.446146
570,0.107257
571,0.200303
572,0.111136
573,0.731228
574,0.746271
575,0.33589
576,0.174242
577,0.119085
578,0.170224
579,0.185441
580,0.350539
581,0.342777
582,0.093321
583,0.510155
584,0.343699
585,0.520854
586,0.100433
587,0.117817
588,0.208668
589,0.077844
590,0.081594
591,0.108623
592,0.154419
593,0.294384
594,0.200581
595,0.482735
596,0.203139
597,0.780629
598,0.231575
599,0.161071
600,0.234284
601,0.439606
602,0.48385
603,0.070912
604,0.183541
605,0.665181
606,0.514009
607,0.22351
608,0.194351
609,0.090054
610,0.189828
611,0.067259
612,0.351349
613,0.206634
614,0.122166
615,0.300916
616,0.105547
617,0.357685
618,0.213112
619,0.714453
620,0.255862
621,0.203271
622,0.071743
623,0.160412
624,0.520084
625,0.254284
626,0.082748
627,0.421147
628,0.232446
629,0.46319
630,0.073001
631,0.123524
632,0.629609
633,0.171722
634,0.100395
635,0.166661
636,0.37961
637,0.215409
638,0.10743
639,0.097251
640,0.194831
641,0.045267
642,0.269864
643,0.477161
644,0.087718
645,0.095123
646,0.305156
647,0.223392
648,0.186701
649,0.12573
650,0.371249
651,0.068286
652,0.254529
653,0.138212
654,0.13173
655,0.083591
656,0.065591
657,0.439687
658,0.249336
659,0.366216
660,0.13592
661,0.213248
662,0.099331
663,0.07246
664,0.625918
665,0.587513
666,0.057919
667,0.329089
668,0.070696
669,0.050071
670,0.275645
671,0.205626
672,0.688016
673,0.140525
674,0.270783
675,0.276205
676,0.139592
677,0.044598
678,0.537346
679,0.409001
680,0.401046
681,0.497899
682,0.075308
683,0.751567
684,0.194882
685,0.592759
686,0.324156
687,0.3306
688,0.083487
689,0.311608
690,0.205418
691,0.125639
692,0.161834
693,0.251063
694,0.372079
695,0.520766
696,0.335038
697,0.318957
698,0.087801
699,0.220299
700,0.077488
701,0.073196
702,0.190761
703,0.106258
704,0.530098
705,0.039481
706,0.374348
707,0.099641
708,0.179246
709,0.2865
710,0.154823
711,0.050863
712,0.658736
713,0.538749
714,0.250763
715,0.458586
716,0.121841
717,0.370074
718,0.276696
719,0.07376
720,0.15628
721,0.605941
722,0.148893
723,0.10761
724,0.193953
725,0.052511
726,0.096936
727,0.144218
728,0.224901
729,0.498761
730,0.125195
731,0.175381
732,0.675205
733,0.393773
734,0.297485
735,0.070306
736,0.133082
737,0.075446
738,0.12669
739,0.35584
740,0.590328
741,0.125936
742,0.330371
743,0.172058
744,0.098242
745,0.11675
746,0.22084
747,0.179915
748,0.110879
749,0.626747
750,0.452825
751,0.11631
752,0.065882
753,0.197417
754,0.160358
755,0.205968
756,0.0575
757,0.182844
758,0.070207
759,0.114709
760,0.299388
761,0.645554
762,0.228271
763,0.04759
764,0.140823
765,0.289424
766,0.240002
767,0.247356
768,0.234733
769,0.070445
770,0.574898
771,0.330018
772,0.374792
773,0.114693
774,0.077466
775,0.176104
776,0.092733
777,0.28286
778,0.070935
779,0.154396
780,0.353658
781,0.081675
782,0.175236
783,0.161849
784,0.52743
785,0.451787
786,0.067462
787,0.667684
788,0.034361
789,0.546354
790,0.378622
791,0.138716
792,0.298847
793,0.086126
794,0.636851
795,0.181995
796,0.460048
797,0.549012
798,0.038999
799,0.051155
800,0.283793
801,0.237124
802,0.073572
803,0.405208
804,0.336999
805,0.106785
806,0.129934
807,0.244127
808,0.426991
809,0.474581
810,0.095203
811,0.261249
812,0.120989
813,0.325135
814,0.199547
815,0.054934
816,0.141306
817,0.122297
818,0.400413
819,0.323369
820,0.166018
821,0.675314
822,0.052954
823,0.653218
824,0.048211
825,0.06987
826,0.432703
827,0.038499
828,0.192257
829,0.341442
830,0.202475
831,0.298337
832,0.182591
833,0.45008
834,0.222836
835,0.163385
836,0.131047
837,0.062691
838,0.345381
839,0.764158
840,0.109203
841,0.083584
842,0.718167
843,0.526642
844,0.208346
845,0.227617
846,0.237975
847,0.591353
848,0.429715
849,0.471201
850,0.10591
851,0.081509
852,0.554851
853,0.359663
854,0.15071
855,0.105633
856,0.249795
857,0.100702
858,0.094605
859,0.095294
860,0.222727
861,0.105475
862,0.203117
863,0.068693
864,0.168649
865,0.063506
866,0.4637
867,0.365219
868,0.060061
869,0.48154
870,0.415059
871,0.227459
872,0.110714
873,0.159359
874,0.159529
875,0.107549
876,0.150272
877,0.092399
878,0.085349
879,0.511843
880,0.196492
881,0.275907
882,0.151242
883,0.183456
884,0.104541
885,0.090753
886,0.490149
887,0.045079
888,0.192071
889,0.106035
890,0.089654
891,0.486485
892,0.304424
893,0.109181
894,0.09491
895,0.080459
896,0.065606
897,0.23819
898,0.261716
899,0.436925
900,0.101857
901,0.528349
902,0.301698
903,0.276181
904,0.095067
905,0.210367
906,0.149645
907,0.312029
908,0.160551
909,0.298714
910,0.290346
911,0.387761
912,0.335173
913,0.559179
914,0.526547
915,0.590966
916,0.464075
917,0.406227
918,0.226368
919,0.323947
920,0.597749
921,0.287941
922,0.656337
923,0.362522
924,0.130666
925,0.458574
926,0.357479
927,0.146268
928,0.178986
929,0.242024
930,0.144982
931,0.136823
932,0.150998
933,0.28202
934,0.061469
935,0.157556
936,0.07404
937,0.337761
938,0.231151
939,0.312635
940,0.292843
941,0.296526
942,0.038839
943,0.300247
944,0.473715
945,0.258376
946,0.128004
947,0.182271
948,0.091812
949,0.056109
950,0.08699
951,0.399245
952,0.093619
953,0.423764
954,0.185953
955,0.615009
956,0.072459
957,0.106462
958,0.240093
959,0.098234
960,0.588214
961,0.085532
962,0.344557
963,0.258092
964,0.040644
965,0.110326
966,0.158311
967,0.46918
968,0.193994
969,0.517506
970,0.218932
971,0.279364
972,0.051243
973,0.353796
974,0.282625
975,0.224293
976,0.417836
977,0.116086
978,0.069463
979,0.309582
980,0.121727
981,0.357569
982,0.554733
983,0.199056
984,0.064159
985,0.416378
986,0.050462
987,0.064531
988,0.182566
989,0.218633
990,0.086748
991,0.476253
992,0.211818
993,0.408214
994,0.174246
995,0.235182
996,0.069915
997,0.638453
998,0.530946
999,0.286428
1000,0.062792
1001,0.386215
1002,0.251778
1003,0.22535
1004,0.108396
1005,0.426885
1006,0.071575
1007,0.106068
1008,0.098642
1009,0.47747
1010,0.352137
1011,0.181953
1012,0.312021
1013,0.081832
1014,0.419413
1015,0.666606
1016,0.291038
1017,0.121198
1018,0.169582
1019,0.448475
1020,0.072804
1021,0.123983
1022,0.218182
1023,0.557649
1024,0.215047
1025,0.315749
1026,0.181113
1027,0.035031
1028,0.496538
1029,0.060037
1030,0.362392
1031,0.035445
1032,0.426358
1033,0.274944
1034,0.430056
1035,0.093957
1036,0.059308
1037,0.344374
1038,0.091722
1039,0.136312
1040,0.2626
1041,0.308742
1042,0.138169
1043,0.284579
1044,0.126475
1045,0.171908
1046,0.309154
1047,0.075806
1048,0.047858
1049,0.27298
1050,0.047825
1051,0.167189
1052,0.28566
1053,0.240889
1054,0.12837
1055,0.070854
1056,0.698543
1057,0.207333
1058,0.208399
1059,0.190143
1060,0.413522
1061,0.597457
1062,0.096888
1063,0.110317
1064,0.13436
1065,0.295749
1066,0.218157
1067,0.180547
1068,0.212398
1069,0.29733
1070,0.324421
1071,0.056363
1072,0.27481
1073,0.027787
1074,0.118995
1075,0.086224
1076,0.125763
1077,0.155585
1078,0.112495
1079,0.093173
1080,0.288903
1081,0.074413
1082,0.262333
1083,0.122927
1084,0.554207
1085,0.504112
1086,0.188436
1087,0.046649
1088,0.502663
1089,0.221102
1090,0.03764
1091,0.102199
1092,0.060956
1093,0.207424
1094,0.097992
1095,0.37406
1096,0.078316
1097,0.208131
1098,0.261636
1099,0.166036
1100,0.610252
1101,0.13443
1102,0.056897
1103,0.189097
1104,0.559935
1105,0.358233
1106,0.455144
1107,0.277561
1108,0.427863
1109,0.534522
1110,0.052681
1111,0.661592
1112,0.460483
1113,0.266393
1114,0.249564
1115,0.595043
1116,0.05064
1117,0.247229
1118,0.62112
1119,0.781384
1120,0.065664
1121,0.620423
1122,0.080727
1123,0.290293
1124,0.360015
1125,0.292376
1126,0.421689
1127,0.326388
1128,0.339164
1129,0.212316
1130,0.055183
1131,0.191944
1132,0.556333
1133,0.030425
1134,0.544508
1135,0.202784
1136,0.332017
1137,0.252906
1138,0.166653
1139,0.204401
1140,0.224007
1141,0.652898
1142,0.080472
1143,0.481646
1144,0.036126
1145,0.203922
1146,0.125019
1147,0.061119
1148,0.056686
1149,0.070609
1150,0.057317
1151,0.066004
1152,0.28084
1153,0.159016
1154,0.611335
1155,0.269571
1156,0.103382
1157,0.454602
1158,0.160762
1159,0.306447
1160,0.048222
1161,0.448194
1162,0.271048
1163,0.09562
1164,0.21219
1165,0.302686
1166,0.264893
1167,0.519718
1168,0.283905
1169,0.227599
1170,0.094132
1171,0.256939
1172,0.286587
1173,0.424336
1174,0.682848
1175,0.715176
1176,0.078607
1177,0.304688
1178,0.712433
1179,0.122881
1180,0.406126
1181,0.760551
1182,0.089394
1183,0.326953
1184,0.051896
1185,0.358585
1186,0.7013
1187,0.089532
1188,0.108564
1189,0.386162
1190,0.456469
1191,0.219351
1192,0.333176
1193,0.303901
1194,0.119101
1195,0.099519
1196,0.064661
1197,0.44359
1198,0.620293
1199,0.293398
1200,0.078232
1201,0.353787
1202,0.259848
1203,0.059719
1204,0.455914
1205,0.145465
1206,0.558184
1207,0.506994
1208,0.494916
1209,0.280278
1210,0.136471
1211,0.243691
1212,0.288131
1213,0.201507
1214,0.058904
1215,0.28166
1216,0.554025
1217,0.376713
1218,0.049807
1219,0.063525
1220,0.293014
1221,0.120275
1222,0.527005
1223,0.082086
1224,0.263006
1225,0.432205
1226,0.169979
1227,0.190217
1228,0.132098
1229,0.081555
1230,0.202773
1231,0.363002
1232,0.346806
1233,0.100195
1234,0.475375
1235,0.352462
1236,0.119336
1237,0.319511
1238,0.571025
1239,0.194337
1240,0.072634
1241,0.313974
1242,0.458774
1243,0.142221
1244,0.101472
1245,0.143062
1246,0.233742
1247,0.163749
1248,0.453571
1249,0.396302
1250,0.079885
1251,0.212134
1252,0.041934
1253,0.392154
1254,0.355545
1255,0.662729
1256,0.515105
1257,0.576549
1258,0.416661
1259,0.581529
1260,0.174697
1261,0.103347
1262,0.127748
1263,0.160319
1264,0.234995
1265,0.181677
1266,0.48246
1267,0.423016
1268,0.085709
1269,0.283289
1270,0.339651
1271,0.452504
1272,0.096459
1273,0.738859
1274,0.068516
1275,0.654654
1276,0.446714
1277,0.064135
1278,0.175771
1279,0.092983
1280,0.118407
1281,0.213606
1282,0.361172
1283,0.440785
1284,0.172966
1285,0.522866
1286,0.167973
1287,0.062889
1288,0.082005
1289,0.51079
1290,0.22645
1291,0.418555
1292,0.168123
1293,0.113614
1294,0.432731
1295,0.143111
1296,0.103298
1297,0.162578
1298,0.404074
1299,0.403111
1300,0.153186
1301,0.168682
1302,0.584119
1303,0.128826
1304,0.273132
1305,0.663411
1306,0.295666
1307,0.219533
1308,0.087663
1309,0.160592
1310,0.33731
1311,0.404286
1312,0.115064
1313,0.379328
1314,0.072042
1315,0.160316
1316,0.25478
1317,0.306983
1318,0.589694
1319,0.116843
1320,0.495428
1321,0.169986
1322,0.18072
1323,0.30573
1324,0.366593
1325,0.109235
1326,0.690382
1327,0.508471
1328,0.450239
1329,0.07976
1330,0.212845
1331,0.45835
1332,0.261413
1333,0.040362
1334,0.207554
1335,0.60325
1336,0.138748
1337,0.336294
1338,0.464138
1339,0.609068
1340,0.764716
1341,0.697334
1342,0.233521
1343,0.571802
1344,0.23967
1345,0.052066
1346,0.287048
1347,0.340009
1348,0.052031
1349,0.123562
1350,0.284603
1351,0.090293
1352,0.066328
1353,0.068721
1354,0.207212
1355,0.12524
1356,0.517799
1357,0.119059
1358,0.092492
1359,0.213746
1360,0.171305
1361,0.162296
1362,0.3712
1363,0.26731
1364,0.089009
1365,0.145137
1366,0.185072
1367,0.091974
1368,0.524749
1369,0.442546
1370,0.050402
1371,0.2202
1372,0.176904
1373,0.1463
1374,0.130028
1375,0.146505
1376,0.078632
1377,0.592566
1378,0.073297
1379,0.423926
1380,0.156272
1381,0.08769
1382,0.549588
1383,0.062974
1384,0.074194
1385,0.125523
1386,0.080457
1387,0.055989
1388,0.233296
1389,0.201045
1390,0.127892
1391,0.201408
1392,0.067749
1393,0.122128
1394,0.266272
1395,0.051701
1396,0.396125
1397,0.07141
1398,0.113348
1399,0.256082
1400,0.263869
1401,0.138324
1402,0.132272
1403,0.0633
1404,0.205657
1405,0.087424
1406,0.403691
1407,0.241076
1408,0.09323
1409,0.146593
1410,0.254833
1411,0.069501
1412,0.109562
1413,0.145682
1414,0.04443
1415,0.369165
1416,0.660954
1417,0.118759
1418,0.079111
1419,0.066366
1420,0.713601
1421,0.137825
1422,0.171256
1423,0.125437
1424,0.149159
1425,0.141106
1426,0.166139
1427,0.291928
1428,0.112191
1429,0.32819
1430,0.698793
1431,0.433775
1432,0.05095
1433,0.671296
1434,0.071638
1435,0.058191
1436,0.265065
1437,0.118579
1438,0.402011
1439,0.096096
1440,0.428948
1441,0.051598
1442,0.191793
1443,0.228665
1444,0.39548
1445,0.186082
1446,0.236444
1447,0.66824
1448,0.42258
1449,0.213452
1450,0.051538
1451,0.053633
1452,0.508664
1453,0.100093
1454,0.244767
1455,0.30163
1456,0.287071
1457,0.187473
1458,0.084745
1459,0.049463
1460,0.10129
1461,0.416701
1462,0.352799
1463,0.074521
1464,0.387335
1465,0.599264
1466,0.178317
1467,0.406245
1468,0.245824
1469,0.211788
1470,0.406115
1471,0.04401
1472,0.146657
1473,0.442004
1474,0.537166
1475,0.067141
1476,0.178258
1477,0.179901
1478,0.093026
1479,0.076612
1480,0.162567
1481,0.107605
1482,0.068008
1483,0.174169
1484,0.388813
1485,0.296595
1486,0.099439
1487,0.25555
1488,0.127518
1489,0.431126
1490,0.310363
1491,0.268799
1492,0.110787
1493,0.098671
1494,0.325573
1495,0.316868
1496,0.056412
1497,0.102217
1498,0.110192
1499,0.088025
1500,0.331995
1501,0.288924
1502,0.19752
1503,0.094406
1504,0.105637
1505,0.339425
1506,0.137805
1507,0.327706
1508,0.121926
1509,0.16047
1510,0.759744
1511,0.362165
1512,0.141672
1513,0.263847
1514,0.200904
1515,0.275932
1516,0.07769
1517,0.080581
1518,0.283895
1519,0.128989
1520,0.062594
1521,0.256914
1522,0.276018
1523,0.107556
1524,0.427632
1525,0.111625
1526,0.693434
1527,0.105105
1528,0.291975
1529,0.310264
1530,0.143364
1531,0.12029
1532,0.053071
1533,0.28245
1534,0.061591
1535,0.078746
1536,0.187972
1537,0.139109
1538,0.597517
1539,0.724533
1540,0.371801
1541,0.270389
1542,0.088078
1543,0.085119
1544,0.138557
1545,0.438214
1546,0.57815
1547,0.426955
1548,0.592703
1549,0.365964
1550,0.662197
1551,0.225983
1552,0.396127
1553,0.088104
1554,0.341715
1555,0.168846
1556,0.388347
1557,0.420481
1558,0.380916
1559,0.11522
1560,0.21528
1561,0.082121
1562,0.068369
1563,0.079398
1564,0.049124
1565,0.326156
1566,0.122481
1567,0.152135
1568,0.100228
1569,0.444226
1570,0.248094
1571,0.070377
1572,0.271785
1573,0.074746
1574,0.309143
1575,0.425036
1576,0.299635
1577,0.218541
1578,0.25954
1579,0.409648
1580,0.180869
1581,0.052173
1582,0.13888
1583,0.307445
1584,0.586396
1585,0.517451
1586,0.519457
1587,0.516209
1588,0.341859
1589,0.343927
1590,0.258268
1591,0.052383
1592,0.612647
1593,0.347207
1594,0.100981
1595,0.106957
1596,0.042329
1597,0.543973
1598,0.347635
1599,0.396781
1600,0.070495
1601,0.103234
1602,0.073921
1603,0.124869
1604,0.060635
1605,0.348529
1606,0.061582
1607,0.327344
1608,0.374259
1609,0.113668
1610,0.541974
1611,0.42156
1612,0.167374
1613,0.301
1614,0.151461
1615,0.222053
1616,0.683243
1617,0.255006
1618,0.217916
1619,0.061236
1620,0.222472
1621,0.137866
1622,0.315392
1623,0.13346
1624,0.218344
1625,0.321484
1626,0.397015
1627,0.442548
1628,0.266001
1629,0.365151
1630,0.585446
1631,0.455393
1632,0.084226
1633,0.476647
1634,0.32828
1635,0.213475
1636,0.22216
1637,0.281699
1638,0.12547
1639,0.27011
1640,0.135301
1641,0.181844
1642,0.205818
1643,0.064766
1644,0.119373
1645,0.074666
1646,0.684797
1647,0.167865
1648,0.100162
1649,0.257063
1650,0.059334
1651,0.323805
1652,0.299393
1653,0.330289
1654,0.098774
1655,0.482026
1656,0.241975
1657,0.302566
1658,0.142011
1659,0.445925
1660,0.218496
1661,0.220854
1662,0.135233
1663,0.186313
1664,0.156143
1665,0.555654
1666,0.155664
1667,0.201873
1668,0.520127
1669,0.420714
1670,0.41562
1671,0.264873
1672,0.27195
1673,0.34672
1674,0.118458
1675,0.193326
1676,0.091765
1677,0.146182
1678,0.192541
1679,0.835662
1680,0.240911
1681,0.051181
1682,0.186513
1683,0.386083
1684,0.357201
1685,0.192889
1686,0.458427
1687,0.203439
1688,0.222898
1689,0.122271
1690,0.159583
1691,0.105019
1692,0.164073
1693,0.759714
1694,0.16101
1695,0.189984
1696,0.576198
1697,0.091578
1698,0.833796
1699,0.139576
1700,0.35475
1701,0.266447
1702,0.684912
1703,0.353643
1704,0.094072
1705,0.472726
1706,0.067093
1707,0.102736
1708,0.11995
1709,0.824261
1710,0.372941
1711,0.241489
1712,0.510039
1713,0.116207
1714,0.133135
1715,0.565541
1716,0.270138
1717,0.332512
1718,0.310391
1719,0.242913
1720,0.044711
1721,0.212605
1722,0.24871
1723,0.127181
1724,0.302395
1725,0.498712
1726,0.694212
1727,0.197963
1728,0.077639
1729,0.159322
1730,0.364087
1731,0.719541
1732,0.314323
1733,0.433452
1734,0.189733
1735,0.169527
1736,0.108894
1737,0.140698
1738,0.281173
1739,0.06693
1740,0.661365
1741,0.470695
1742,0.397495
1743,0.521
1744,0.105056
1745,0.162358
1746,0.484238
1747,0.230222
1748,0.455347
1749,0.417911
1750,0.075312
1751,0.105383
1752,0.244944
1753,0.284054
1754,0.092514
1755,0.168799
1756,0.354559
1757,0.651031
1758,0.266365
1759,0.073068
1760,0.770675
1761,0.258821
1762,0.584849
1763,0.15597
1764,0.313556
1765,0.225039
1766,0.140872
1767,0.216584
1768,0.081918
1769,0.196888
1770,0.138903
1771,0.474745
1772,0.378103
1773,0.194619
1774,0.434995
1775,0.042109
1776,0.396129
1777,0.080669
1778,0.065595
1779,0.256914
1780,0.044993
1781,0.125133
1782,0.109177
1783,0.112609
1784,0.217216
1785,0.140047
1786,0.056158
1787,0.231287
1788,0.251027
1789,0.12532
1790,0.105317
1791,0.310731
1792,0.638227
1793,0.301039
1794,0.180966
1795,0.125898
1796,0.148952
1797,0.25554
1798,0.168392
1799,0.292339
1800,0.491432
1801,0.156414
1802,0.138227
1803,0.062658
1804,0.530973
1805,0.227102
1806,0.374754
1807,0.142799
1808,0.170206
1809,0.302321
1810,0.336284
1811,0.174087
1812,0.081171
1813,0.335716
1814,0.102592
1815,0.18919
1816,0.075835
1817,0.319765
1818,0.07588
1819,0.106611
1820,0.104347
1821,0.04632
1822,0.15739
1823,0.212128
1824,0.173086
1825,0.469557
1826,0.290556
1827,0.454125
1828,0.299084
1829,0.307849
1830,0.11576
1831,0.155515
1832,0.728411
1833,0.219829
1834,0.16128
1835,0.679206
1836,0.125393
1837,0.351385
1838,0.35016
1839,0.604841
1840,0.286485
1841,0.487323
1842,0.109491
1843,0.283449
1844,0.558869
1845,0.241567
1846,0.38514
1847,0.64829
1848,0.368749
1849,0.545856
1850,0.085641
1851,0.122044
1852,0.039125
1853,0.053203
1854,0.634969
1855,0.447746
1856,0.396733
1857,0.364971
1858,0.034877
1859,0.198848
1860,0.093472
1861,0.195114
1862,0.836755
1863,0.149997
1864,0.116738
1865,0.113182
1866,0.22221
1867,0.124271
1868,0.520241
1869,0.079942
1870,0.074687
1871,0.637128
1872,0.143031
