Id,Target
538,0.118402
539,0.114005
540,0.147354
541,0.116306
542,0.057993
543,0.033517
544,0.022179
545,0.442624
546,0.086234
547,0.382936
548,0.313621
549,0.208937
550,0.074541
551,0.179323
552,0.059827
553,0.067604
554,0.101993
555,0.432502
556,0.410239
557,0.3013
558,0.0777
559,0.493874
560,0.064132
561,0.056667
562,0.479992
563,0.045792
564,0.047139
565,0.390267
566,0.054947
567,0.120003
568,0.12314
569,0.509941
570,0.09489
571,0.228103
572,0.096796
573,0.745205
574,0.810839
575,0.341815
576,0.206159
577,0.096909
578,0.183102
579,0.12053
580,0.322209
581,0.331029
582,0.081108
583,0.498635
584,0.25539
585,0.600006
586,0.084757
587,0.087577
588,0.216878
589,0.063663
590,0.062091
591,0.102083
592,0.139977
593,0.274448
594,0.165231
595,0.455275
596,0.230301
597,0.84353
598,0.225612
599,0.136108
600,0.215375
601,0.487706
602,0.538015
603,0.072467
604,0.184407
605,0.692817
606,0.542382
607,0.223404
608,0.187527
609,0.072144
610,0.26842
611,0.057147
612,0.35047
613,0.141499
614,0.109992
615,0.282544
616,0.096449
617,0.338347
618,0.226617
619,0.764506
620,0.231564
621,0.216767
622,0.082527
623,0.178197
624,0.51489
625,0.247502
626,0.070711
627,0.408297
628,0.203128
629,0.472837
630,0.056351
631,0.119606
632,0.669759
633,0.16995
634,0.093105
635,0.143516
636,0.368178
637,0.18193
638,0.083628
639,0.110754
640,0.20702
641,0.033082
642,0.340372
643,0.529092
644,0.08499
645,0.07081
646,0.315605
647,0.205673
648,0.169177
649,0.116579
650,0.357685
651,0.059102
652,0.247322
653,0.163945
654,0.112657
655,0.082869
656,0.068032
657,0.432245
658,0.225236
659,0.327707
660,0.125023
661,0.190433
662,0.087308
663,0.055378
664,0.662646
665,0.628162
666,0.050088
667,0.35878
668,0.073189
669,0.048376
670,0.365208
671,0.210216
672,0.747529
673,0.119371
674,0.265842
675,0.269482
676,0.171866
677,0.024548
678,0.577109
679,0.357259
680,0.414656
681,0.508562
682,0.065693
683,0.788682
684,0.184441
685,0.607518
686,0.385587
687,0.367412
688,0.081934
689,0.367066
690,0.165411
691,0.118696
692,0.148611
693,0.280077
694,0.355609
695,0.537779
696,0.308716
697,0.306337
698,0.054435
699,0.222785
700,0.065133
701,0.08566
702,0.160129
703,0.092434
704,0.609245
705,0.033695
706,0.366076
707,0.094198
708,0.1576
709,0.280273
710,0.142383
711,0.051638
712,0.699588
713,0.528119
714,0.247356
715,0.453977
716,0.091563
717,0.373377
718,0.286052
719,0.062212
720,0.132731
721,0.683791
722,0.145251
723,0.084751
724,0.21949
725,0.042042
726,0.090639
727,0.140526
728,0.285259
729,0.549046
730,0.109867
731,0.173673
732,0.702648
733,0.358396
734,0.265936
735,0.046648
736,0.163605
737,0.061584
738,0.147714
739,0.328965
740,0.636699
741,0.077401
742,0.336377
743,0.169731
744,0.081099
745,0.106443
746,0.208825
747,0.171594
748,0.08906
749,0.67247
750,0.46633
751,0.098679
752,0.064326
753,0.24373
754,0.116385
755,0.192597
756,0.054202
757,0.187761
758,0.05017
759,0.071227
760,0.265306
761,0.703773
762,0.20962
763,0.038296
764,0.108283
765,0.259943
766,0.255629
767,0.228567
768,0.252952
769,0.063827
770,0.632734
771,0.37259
772,0.40777
773,0.12707
774,0.06465
775,0.148084
776,0.093715
777,0.377405
778,0.062909
779,0.135493
780,0.331152
781,0.060446
782,0.194363
783,0.173683
784,0.489412
785,0.499179
786,0.045732
787,0.728303
788,0.022078
789,0.620189
790,0.489349
791,0.113777
792,0.247097
793,0.077304
794,0.64925
795,0.161969
796,0.54076
797,0.520946
798,0.034149
799,0.043415
800,0.276792
801,0.222461
802,0.061806
803,0.480104
804,0.324051
805,0.061049
806,0.121213
807,0.200579
808,0.438554
809,0.472962
810,0.093401
811,0.248558
812,0.064567
813,0.307412
814,0.184344
815,0.049228
816,0.12015
817,0.103899
818,0.471743
819,0.27869
820,0.124691
821,0.755837
822,0.03779
823,0.690078
824,0.037074
825,0.061252
826,0.45973
827,0.034586
828,0.206082
829,0.344531
830,0.173213
831,0.284486
832,0.140327
833,0.454385
834,0.174677
835,0.154875
836,0.121753
837,0.061382
838,0.333808
839,0.800904
840,0.100127
841,0.070382
842,0.747268
843,0.543078
844,0.173578
845,0.251671
846,0.183314
847,0.657004
848,0.410695
849,0.491301
850,0.10854
851,0.080844
852,0.662698
853,0.412257
854,0.110141
855,0.088355
856,0.169017
857,0.077318
858,0.10451
859,0.106802
860,0.271421
861,0.087284
862,0.233727
863,0.047071
864,0.178698
865,0.044965
866,0.442805
867,0.414471
868,0.053317
869,0.506974
870,0.467283
871,0.208377
872,0.080167
873,0.143155
874,0.133066
875,0.099642
876,0.138806
877,0.086765
878,0.076679
879,0.522203
880,0.239104
881,0.281396
882,0.127122
883,0.152699
884,0.108468
885,0.059713
886,0.447293
887,0.028747
888,0.196748
889,0.084834
890,0.064807
891,0.491172
892,0.286444
893,0.07617
894,0.096114
895,0.062148
896,0.0497
897,0.200001
898,0.220956
899,0.475574
900,0.101136
901,0.517169
902,0.294411
903,0.235944
904,0.090774
905,0.217941
906,0.158903
907,0.308823
908,0.147576
909,0.248534
910,0.297651
911,0.376529
912,0.35591
913,0.580519
914,0.51781
915,0.585468
916,0.694044
917,0.345625
918,0.177556
919,0.299381
920,0.609286
921,0.26722
922,0.687226
923,0.349381
924,0.083256
925,0.46604
926,0.358065
927,0.128675
928,0.18743
929,0.244445
930,0.126225
931,0.098225
932,0.139086
933,0.243662
934,0.039583
935,0.154599
936,0.068255
937,0.356569
938,0.219605
939,0.322157
940,0.265725
941,0.330939
942,0.030611
943,0.369425
944,0.585355
945,0.295848
946,0.123644
947,0.214338
948,0.091561
949,0.03724
950,0.081263
951,0.462514
952,0.098471
953,0.399383
954,0.18765
955,0.680198
956,0.066536
957,0.098292
958,0.242389
959,0.088107
960,0.541144
961,0.072496
962,0.342124
963,0.234382
964,0.03562
965,0.105508
966,0.143266
967,0.543196
968,0.195368
969,0.536331
970,0.153702
971,0.286753
972,0.03838
973,0.364999
974,0.309723
975,0.236416
976,0.457006
977,0.088989
978,0.061698
979,0.241962
980,0.113276
981,0.352633
982,0.585473
983,0.164964
984,0.0556
985,0.430771
986,0.032583
987,0.062018
988,0.200777
989,0.236509
990,0.092671
991,0.523144
992,0.161576
993,0.500117
994,0.111978
995,0.18406
996,0.068436
997,0.721961
998,0.547914
999,0.290808
1000,0.041527
1001,0.35828
1002,0.179843
1003,0.250631
1004,0.095552
1005,0.443289
1006,0.059741
1007,0.103185
1008,0.100136
1009,0.517701
1010,0.295482
1011,0.18876
1012,0.306617
1013,0.073001
1014,0.457327
1015,0.712255
1016,0.275222
1017,0.091981
1018,0.156336
1019,0.457707
1020,0.060109
1021,0.115693
1022,0.243231
1023,0.641059
1024,0.21837
1025,0.303653
1026,0.139253
1027,0.025599
1028,0.513564
1029,0.050466
1030,0.362811
1031,0.026792
1032,0.478848
1033,0.248456
1034,0.394416
1035,0.063102
1036,0.043266
1037,0.263049
1038,0.073914
1039,0.120104
1040,0.234207
1041,0.307481
1042,0.108962
1043,0.29737
1044,0.12721
1045,0.158238
1046,0.308868
1047,0.068444
1048,0.03801
1049,0.276327
1050,0.037555
1051,0.168312
1052,0.249943
1053,0.218367
1054,0.104608
1055,0.056154
1056,0.698415
1057,0.190449
1058,0.184005
1059,0.165613
1060,0.418499
1061,0.651823
1062,0.109005
1063,0.127498
1064,0.141406
1065,0.313781
1066,0.167444
1067,0.150045
1068,0.196078
1069,0.260495
1070,0.502184
1071,0.04572
1072,0.303618
1073,0.012066
1074,0.11227
1075,0.067768
1076,0.11792
1077,0.168156
1078,0.11113
1079,0.094479
1080,0.320986
1081,0.054102
1082,0.304518
1083,0.122793
1084,0.555307
1085,0.52533
1086,0.169156
1087,0.041445
1088,0.470826
1089,0.203338
1090,0.02301
1091,0.100962
1092,0.052344
1093,0.20297
1094,0.089128
1095,0.352302
1096,0.075584
1097,0.17385
1098,0.264994
1099,0.146336
1100,0.697624
1101,0.149868
1102,0.051475
1103,0.165094
1104,0.600292
1105,0.311053
1106,0.48921
1107,0.261806
1108,0.399282
1109,0.537527
1110,0.03952
1111,0.732115
1112,0.542886
1113,0.27147
1114,0.238509
1115,0.636557
1116,0.042805
1117,0.205847
1118,0.665743
1119,0.813414
1120,0.050173
1121,0.619724
1122,0.072668
1123,0.384447
1124,0.378732
1125,0.269866
1126,0.453534
1127,0.366653
1128,0.395888
1129,0.197844
1130,0.054466
1131,0.179965
1132,0.486615
1133,0.018301
1134,0.626671
1135,0.187297
1136,0.359677
1137,0.218212
1138,0.124906
1139,0.222271
1140,0.181738
1141,0.687027
1142,0.056549
1143,0.44442
1144,0.029514
1145,0.244391
1146,0.126454
1147,0.049732
1148,0.042828
1149,0.074978
1150,0.036246
1151,0.055243
1152,0.268303
1153,0.140268
1154,0.635655
1155,0.326936
1156,0.106918
1157,0.456301
1158,0.152009
1159,0.335909
1160,0.037654
1161,0.540581
1162,0.242359
1163,0.066602
1164,0.19436
1165,0.287681
1166,0.288512
1167,0.505739
1168,0.330561
1169,0.205667
1170,0.064354
1171,0.233833
1172,0.256789
1173,0.384912
1174,0.696096
1175,0.758121
1176,0.065834
1177,0.311698
1178,0.753069
1179,0.102809
1180,0.323908
1181,0.804339
1182,0.082011
1183,0.303362
1184,0.037918
1185,0.365313
1186,0.727419
1187,0.073788
1188,0.07261
1189,0.35984
1190,0.41785
1191,0.224184
1192,0.316743
1193,0.304184
1194,0.093107
1195,0.093429
1196,0.04495
1197,0.491587
1198,0.692978
1199,0.270956
1200,0.072377
1201,0.355441
1202,0.286729
1203,0.042193
1204,0.424865
1205,0.158237
1206,0.59513
1207,0.481204
1208,0.52154
1209,0.265258
1210,0.143774
1211,0.248012
1212,0.292376
1213,0.175532
1214,0.050917
1215,0.316773
1216,0.586554
1217,0.379184
1218,0.032782
1219,0.068625
1220,0.282134
1221,0.107215
1222,0.553891
1223,0.06996
1224,0.265061
1225,0.470435
1226,0.144782
1227,0.182504
1228,0.126587
1229,0.067132
1230,0.180801
1231,0.374059
1232,0.366774
1233,0.100544
1234,0.541651
1235,0.348463
1236,0.110693
1237,0.37218
1238,0.607151
1239,0.178557
1240,0.074789
1241,0.318041
1242,0.443744
1243,0.15881
1244,0.107871
1245,0.122418
1246,0.302696
1247,0.168627
1248,0.532413
1249,0.398398
1250,0.085482
1251,0.229706
1252,0.03055
1253,0.395818
1254,0.389165
1255,0.732282
1256,0.552611
1257,0.681895
1258,0.422997
1259,0.655816
1260,0.160918
1261,0.103407
1262,0.080772
1263,0.168529
1264,0.228303
1265,0.236122
1266,0.352569
1267,0.397405
1268,0.069741
1269,0.278394
1270,0.254887
1271,0.466666
1272,0.092584
1273,0.787223
1274,0.05906
1275,0.663583
1276,0.455411
1277,0.051811
1278,0.146245
1279,0.091994
1280,0.113725
1281,0.235529
1282,0.344938
1283,0.503265
1284,0.128628
1285,0.631574
1286,0.144794
1287,0.061015
1288,0.061826
1289,0.441606
1290,0.235158
1291,0.451117
1292,0.161474
1293,0.098003
1294,0.457323
1295,0.147752
1296,0.083729
1297,0.169051
1298,0.419426
1299,0.379335
1300,0.158433
1301,0.200975
1302,0.614335
1303,0.124765
1304,0.237086
1305,0.719097
1306,0.24159
1307,0.19138
1308,0.05851
1309,0.159325
1310,0.376487
1311,0.450793
1312,0.156409
1313,0.356219
1314,0.060816
1315,0.183008
1316,0.208069
1317,0.236429
1318,0.602334
1319,0.091864
1320,0.388072
1321,0.148735
1322,0.175091
1323,0.304409
1324,0.348271
1325,0.117184
1326,0.746689
1327,0.514349
1328,0.457793
1329,0.077663
1330,0.178328
1331,0.448811
1332,0.320151
1333,0.031483
1334,0.218616
1335,0.626652
1336,0.133475
1337,0.302278
1338,0.510827
1339,0.665189
1340,0.800747
1341,0.749014
1342,0.268166
1343,0.657003
1344,0.221378
1345,0.041993
1346,0.291816
1347,0.295321
1348,0.040111
1349,0.119009
1350,0.310408
1351,0.079062
1352,0.073507
1353,0.054191
1354,0.220533
1355,0.127122
1356,0.56888
1357,0.110412
1358,0.070371
1359,0.136838
1360,0.150602
1361,0.108514
1362,0.3455
1363,0.236552
1364,0.06989
1365,0.112897
1366,0.246235
1367,0.081358
1368,0.613121
1369,0.4763
1370,0.037249
1371,0.21079
1372,0.167606
1373,0.155952
1374,0.111531
1375,0.140724
1376,0.062901
1377,0.602176
1378,0.05707
1379,0.426446
1380,0.150761
1381,0.091073
1382,0.558008
1383,0.052776
1384,0.060487
1385,0.11239
1386,0.053696
1387,0.049331
1388,0.202773
1389,0.220566
1390,0.113318
1391,0.228083
1392,0.05357
1393,0.090235
1394,0.212057
1395,0.037217
1396,0.443907
1397,0.069336
1398,0.088683
1399,0.312242
1400,0.269669
1401,0.109764
1402,0.131395
1403,0.060662
1404,0.21184
1405,0.080857
1406,0.464242
1407,0.239465
1408,0.083358
1409,0.125011
1410,0.284397
1411,0.053703
1412,0.093793
1413,0.163935
1414,0.040958
1415,0.3857
1416,0.701273
1417,0.101686
1418,0.073665
1419,0.056247
1420,0.791426
1421,0.151102
1422,0.157494
1423,0.098687
1424,0.12008
1425,0.145695
1426,0.145502
1427,0.287944
1428,0.097591
1429,0.424545
1430,0.733106
1431,0.496891
1432,0.042611
1433,0.700777
1434,0.059712
1435,0.050814
1436,0.192722
1437,0.115748
1438,0.319361
1439,0.10208
1440,0.434063
1441,0.044155
1442,0.204172
1443,0.229005
1444,0.400357
1445,0.217832
1446,0.253341
1447,0.670742
1448,0.406989
1449,0.228336
1450,0.039221
1451,0.044497
1452,0.539724
1453,0.104992
1454,0.223186
1455,0.346297
1456,0.314591
1457,0.202272
1458,0.085436
1459,0.039129
1460,0.083484
1461,0.495788
1462,0.351726
1463,0.05229
1464,0.378691
1465,0.654152
1466,0.136075
1467,0.549451
1468,0.211655
1469,0.232508
1470,0.40719
1471,0.036527
1472,0.154555
1473,0.45519
1474,0.545839
1475,0.059099
1476,0.171177
1477,0.190027
1478,0.07388
1479,0.058804
1480,0.173898
1481,0.098383
1482,0.047962
1483,0.237516
1484,0.400607
1485,0.232968
1486,0.079003
1487,0.237504
1488,0.114169
1489,0.460407
1490,0.323405
1491,0.225799
1492,0.089118
1493,0.082222
1494,0.369629
1495,0.339801
1496,0.05187
1497,0.100316
1498,0.101631
1499,0.06267
1500,0.283616
1501,0.299809
1502,0.220594
1503,0.073269
1504,0.091095
1505,0.307393
1506,0.165579
1507,0.291822
1508,0.110752
1509,0.143568
1510,0.88289
1511,0.38998
1512,0.130932
1513,0.302113
1514,0.19473
1515,0.288846
1516,0.068337
1517,0.070295
1518,0.293345
1519,0.105053
1520,0.05826
1521,0.251497
1522,0.278895
1523,0.113307
1524,0.46366
1525,0.098997
1526,0.712535
1527,0.087967
1528,0.421463
1529,0.293895
1530,0.16148
1531,0.101573
1532,0.044248
1533,0.29765
1534,0.056842
1535,0.064709
1536,0.174881
1537,0.160429
1538,0.657829
1539,0.753943
1540,0.422853
1541,0.248824
1542,0.059893
1543,0.066786
1544,0.161295
1545,0.430018
1546,0.600305
1547,0.416417
1548,0.584027
1549,0.322467
1550,0.698978
1551,0.21676
1552,0.442578
1553,0.075021
1554,0.312976
1555,0.169434
1556,0.345859
1557,0.429493
1558,0.372481
1559,0.094613
1560,0.195454
1561,0.066593
1562,0.04272
1563,0.079897
1564,0.043123
1565,0.331957
1566,0.14078
1567,0.124692
1568,0.091621
1569,0.492806
1570,0.248199
1571,0.049642
1572,0.234694
1573,0.075305
1574,0.292396
1575,0.44341
1576,0.3092
1577,0.218357
1578,0.210185
1579,0.440458
1580,0.175737
1581,0.033293
1582,0.140528
1583,0.317599
1584,0.620985
1585,0.503733
1586,0.527436
1587,0.60244
1588,0.353134
1589,0.396511
1590,0.260531
1591,0.046875
1592,0.664695
1593,0.331861
1594,0.100769
1595,0.087291
1596,0.029604
1597,0.535181
1598,0.330089
1599,0.44302
1600,0.065229
1601,0.089189
1602,0.064115
1603,0.083061
1604,0.051925
1605,0.369725
1606,0.049078
1607,0.344377
1608,0.352912
1609,0.103583
1610,0.565697
1611,0.460353
1612,0.157719
1613,0.324388
1614,0.117458
1615,0.17214
1616,0.72039
1617,0.294159
1618,0.205271
1619,0.04636
1620,0.260143
1621,0.129448
1622,0.251827
1623,0.113875
1624,0.214904
1625,0.349404
1626,0.326715
1627,0.409847
1628,0.291879
1629,0.33437
1630,0.610919
1631,0.475236
1632,0.083923
1633,0.563585
1634,0.319763
1635,0.207846
1636,0.235046
1637,0.263801
1638,0.113435
1639,0.27359
1640,0.152384
1641,0.208577
1642,0.208934
1643,0.048565
1644,0.115154
1645,0.067514
1646,0.694988
1647,0.182317
1648,0.082
1649,0.310595
1650,0.045179
1651,0.32878
1652,0.310214
1653,0.340091
1654,0.078179
1655,0.540515
1656,0.266124
1657,0.291961
1658,0.138885
1659,0.507374
1660,0.231633
1661,0.214097
1662,0.136868
1663,0.158561
1664,0.138042
1665,0.6654
1666,0.112446
1667,0.198912
1668,0.536087
1669,0.427032
1670,0.402281
1671,0.227617
1672,0.261111
1673,0.41048
1674,0.093416
1675,0.157029
1676,0.081135
1677,0.136351
1678,0.177788
1679,0.896227
1680,0.219898
1681,0.032486
1682,0.198297
1683,0.456741
1684,0.379984
1685,0.158232
1686,0.442211
1687,0.176118
1688,0.222727
1689,0.114612
1690,0.162642
1691,0.090325
1692,0.198221
1693,0.774261
1694,0.141965
1695,0.14568
1696,0.555615
1697,0.083132
1698,0.875388
1699,0.139729
1700,0.365879
1701,0.266297
1702,0.73158
1703,0.391325
1704,0.070667
1705,0.484039
1706,0.055629
1707,0.091689
1708,0.093218
1709,0.855207
1710,0.432728
1711,0.199161
1712,0.515054
1713,0.120391
1714,0.097783
1715,0.604806
1716,0.254707
1717,0.323657
1718,0.358251
1719,0.222004
1720,0.029781
1721,0.208143
1722,0.270531
1723,0.100981
1724,0.277115
1725,0.562302
1726,0.744503
1727,0.153157
1728,0.069995
1729,0.115866
1730,0.418799
1731,0.745137
1732,0.336376
1733,0.462673
1734,0.157165
1735,0.159684
1736,0.117466
1737,0.108408
1738,0.222968
1739,0.048871
1740,0.705402
1741,0.475894
1742,0.456547
1743,0.5033
1744,0.085086
1745,0.136917
1746,0.517435
1747,0.265355
1748,0.472278
1749,0.381763
1750,0.067334
1751,0.105136
1752,0.225787
1753,0.282463
1754,0.079571
1755,0.163952
1756,0.358717
1757,0.690818
1758,0.273637
1759,0.083764
1760,0.82199
1761,0.287917
1762,0.594752
1763,0.127109
1764,0.301111
1765,0.176873
1766,0.097836
1767,0.219835
1768,0.074216
1769,0.182502
1770,0.124636
1771,0.538729
1772,0.345015
1773,0.167547
1774,0.415672
1775,0.031912
1776,0.402426
1777,0.070762
1778,0.068216
1779,0.189273
1780,0.034777
1781,0.123808
1782,0.121824
1783,0.085575
1784,0.237933
1785,0.108718
1786,0.043441
1787,0.196458
1788,0.193635
1789,0.107604
1790,0.079909
1791,0.279266
1792,0.654726
1793,0.270999
1794,0.166121
1795,0.127852
1796,0.15129
1797,0.275086
1798,0.18381
1799,0.309336
1800,0.558293
1801,0.139949
1802,0.172298
1803,0.048095
1804,0.529865
1805,0.22226
1806,0.359044
1807,0.178389
1808,0.155626
1809,0.292079
1810,0.316666
1811,0.165483
1812,0.074713
1813,0.354645
1814,0.092097
1815,0.167946
1816,0.054071
1817,0.301527
1818,0.064984
1819,0.103428
1820,0.076186
1821,0.035092
1822,0.144555
1823,0.148477
1824,0.162409
1825,0.503842
1826,0.290062
1827,0.443665
1828,0.259904
1829,0.336082
1830,0.082072
1831,0.130304
1832,0.761714
1833,0.215597
1834,0.165419
1835,0.690495
1836,0.124074
1837,0.399819
1838,0.323977
1839,0.577321
1840,0.271956
1841,0.458941
1842,0.100491
1843,0.255696
1844,0.577911
1845,0.220316
1846,0.401763
1847,0.643727
1848,0.348522
1849,0.555903
1850,0.068323
1851,0.118855
1852,0.029315
1853,0.038486
1854,0.704774
1855,0.491952
1856,0.394503
1857,0.372768
1858,0.024589
1859,0.182173
1860,0.091035
1861,0.192063
1862,0.861058
1863,0.113777
1864,0.115904
1865,0.084229
1866,0.169803
1867,0.149528
1868,0.527743
1869,0.066649
1870,0.081876
1871,0.706639
1872,0.100746
